gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,cell_type
-2.6457392166895177,1.0840289664762839,1.0337854926909582,-0.4920385040958785,2.031825816961805,-1.5774362219547677,-3.0649166334931435,7.414323674658228,5.415871168645353,-0.1899117178474472,-6.650106160256281,1.483400459648682,-3.0146704243521683,1.893843705235555,-10.18961093675339,-3.743568816178755,5.799958930549886,-3.0786181035335107,0.11361665622655037,10.236573716761532,1.9569871926813311,-3.6479290086620066,3.9501737883368353,5.759146289864006,-0.28897776573654654,0.13445301418418137,5.704145809543986,4.088927598923542,0.17882732188778241,-2.0696038974047943,-6.046100724274237,1.6406138656189109,3.3629313306745634,0.17535716262461193,4.891893424362296,4.001440335921537,16.886215967459115,21.26985404969505,0.2813650820977947,5.033046237280222,2.083658472066272,3.113416313506116,2.623660942582281,-3.358139017542845,4.4458277621824,-1.543928034772222,0.4034759033788147,4.233370880033486,2.0285707590136686,1.2810613653710308,type_4
2.5018686874358926,-2.607423164392311,0.2540791204710021,1.9835416151565881,-12.577326648829795,3.6432898384584345,0.6620703734938649,2.639537732041586,-0.27047658018071097,-0.06094763462964623,-4.689751360891469,1.0645817303585248,-0.5702387446739363,2.454281363665599,-1.7653404638892307,6.563493190304641,-0.665196252954154,-13.377502354178354,-2.1174273372355072,-3.092321641065962,1.435078920311931,2.460230464473394,-2.5805021862232556,7.112232890083727,0.4892495856032578,-0.44633745991159024,6.362800907264273,-5.547645361919667,0.7581911667754967,2.144321718857441,-3.223643038538949,1.7075650100255384,-2.473289942955088,0.010995842923000505,4.502704365410053,0.19922769312172717,4.774851873302649,4.064570752188547,-0.7384199642772908,1.7168293751432364,-2.483133420163978,-0.7131745657971909,-4.108855835533108,12.761196006545227,-0.4925494370201857,-0.5678346776641394,0.541446144730243,0.9511152603495663,5.316995164309892,-2.845845105630958,type_0
0.867952139288048,6.0241277550405625,-0.025372228866173754,-0.6392834033022713,-6.9760715120888825,-4.469015576291941,-0.07901222109485895,-0.4941582038744933,-0.4229857476376213,-0.3977854427780816,-1.003099647582482,0.10579919861404674,2.9515272134278407,-1.8797726337323155,4.328828635430716,1.8898732181324727,4.210518931934397,-5.508848674852635,-4.1060515553312005,6.924390289622275,1.127457276088629,-1.7444445949068421,3.6227839283750107,-6.060917044219023,-0.8736337969055908,-0.17417187114640967,2.467174676999348,6.206987544162934,0.9724831941748332,1.7825485858948564,-2.9060183282131167,1.623113245028499,0.4144319197244885,-1.088537463690975,2.238243662069257,0.2654195129552641,9.560646482311842,23.98779351562811,-0.9843739835940434,-0.5171258717453293,-5.765513266151503,-0.8857179324973357,5.124325234063686,-7.550760783988405,-1.2997362499881984,-0.6765487597870875,0.8956808702511392,2.608146391636457,6.540721130393314,-5.255592732089827,type_1
-5.450763564625177,-1.2519318932966006,1.4798901799767503,-0.006987679154372667,7.958120642263036,-6.493759321269472,5.254006307373778,14.731454056532282,1.216928289956527,-0.16118596684070666,-2.171141364843728,4.519838131834739,1.3817978289358739,-0.6791553069562708,-15.153938746810173,3.4964249000360175,-0.48652203084507684,12.99304879007524,-4.238769275134594,9.85935160219755,3.208349667509471,-2.791986392315093,6.414715072887216,5.90307534364554,0.24784085133726427,-1.9637712455188603,9.727000700364473,-2.4886199066918815,-0.7039158728264135,-2.9424864919714135,-4.085043347951103,3.4309121265591007,9.473141617430386,-1.778139561861771,1.0232264785756007,-1.7026816721328728,7.2188595628030106,-1.3932348427141883,-1.7439531060067133,3.883560860702598,1.6753263521288506,-2.4504331830245194,-0.8176755452531894,4.400202626217243,3.9128711556178857,0.578545864645283,0.10190228320453452,-0.6788117038829262,1.1947072411699202,-0.4509269223479797,type_4
1.646936625758058,5.899847839970104,1.7126855518920274,-0.26720107216625827,0.7361412974126559,-5.83949469968883,4.971377266459854,20.075665592680608,2.0321734689854565,-1.333014392955545,-0.37890614120574995,8.241453848885659,2.4500214408508216,0.9708197457856402,-12.189863417015387,0.7395702300402336,-3.0057578531859814,2.063954320275237,-5.044354652303365,15.831254640607874,-1.190951951229128,-6.450167261851465,-5.028142537955017,2.2301722495909746,0.39810695216782455,-1.5318839876293961,0.43102389594739576,4.2956528927074675,0.5456821735171798,-3.8074054587243253,3.0820397985404195,2.9168713517515843,-0.7461389238585525,-1.5412479163386934,3.001491778660843,-5.222067034579625,-1.6523895253318222,-12.437855284453446,-0.13459935613005083,3.365683133588316,-0.23595059686247133,0.2643696281061805,-14.056835398549884,-0.7529210559670669,-2.65360000235583,-1.2220403118319687,0.7742361333687388,-0.75189808010521,2.663341844224147,11.293107745380178,type_4
7.985732386356343,2.0286158983290314,-2.108823573106804,-0.5073525557078042,8.291372995183352,-2.446036205306102,4.601580887791879,0.004283206455353965,-2.517258788293464,1.0816803727018576,5.470696912360488,-3.4465577362663664,-5.930384794772303,-2.1840184791806467,-0.8350602521584906,-2.898313619821959,-2.856105860612458,10.167023548655983,-0.7619715104382099,-4.701542356315899,-0.2048529809409354,-0.3867304940970202,-3.63405572956747,3.9758480029348946,-1.1643173589177065,0.23151693815145777,2.337785037218113,-1.1783369686396625,0.3838226499014301,-4.695395166501768,-2.3234652399009663,-0.7348496051047824,0.2837046418558328,-1.4378542113819308,-1.5844536516593288,-0.13305777273062325,5.877276757992939,-13.527264948761129,0.6505229710853002,4.402775049668504,7.704064816925405,5.23147484856056,-26.485387994109733,12.911786429674578,-0.047978312785830424,0.15561376062008853,0.19890019993168367,-6.363054991567351,3.607346941850004,5.009559111818287,type_3
1.958809009407247,2.26697715818826,1.011022664005488,-0.40509162780979924,-16.60873106862601,-2.5895556621579394,-6.015155503711867,18.677364519679255,0.5784989847773832,0.9919749947416192,-0.43397238149513573,-3.5667815668783796,2.9743356846165563,0.033089527049630085,11.183189578066198,-8.59223064501401,-1.0065501731508482,-6.678215429292125,3.4274162141720783,1.2470599463996015,-0.7282036086525587,-8.640536275584372,2.7366102974329367,-2.279373898459996,0.007421581586677373,0.9599608985644453,0.10187830927826047,-2.202198304361608,-0.6664801512505448,3.322418393152069,-3.067546394614846,0.5009439100049713,-12.54838133200641,-0.6489599536843361,1.9876343054508898,-1.8537223386154678,6.990240077402779,16.942647508472763,1.1172796544809944,3.554114652624401,-1.355070409645208,-2.334597841165216,-13.740739389189551,-19.491928517805576,-4.538443238610155,0.9799813187787214,-0.21457687738041484,3.3255295178342674,0.553118448468537,-4.690824334393239,type_2
2.874223279192826,3.364923660468744,-0.20300012461233988,1.0351861570085077,-6.790602845522865,4.026036151046069,-2.774884770179437,-1.960487396786913,1.6128955550540853,0.5449579539642039,-0.5841281177491475,-4.707138807312279,3.6685619126741993,-0.24840442359537618,-2.8151209891934963,0.23210002261241502,0.9233028221015096,0.20197157809354688,-0.9174371434419961,4.777792393242886,4.075056400121644,-0.5809662123022716,1.5847773071346674,-1.1808164719097272,0.03516178824053717,1.2659429139962206,-0.9330317314182164,-7.0090694731468215,0.7178443331743397,3.559703395202866,-3.945306490771319,-1.5935806716772798,18.09257695758678,-0.1685052307027827,-4.621102370759471,-0.4105926129396609,-3.1430870778973374,-8.83662196302662,1.9905008569598484,2.259758713762025,-2.0405109415551945,4.415724339731151,11.347546717112294,-1.840423533543307,1.1711769291381464,-0.40795661989896176,0.8927670693036008,-0.8949671398681036,-3.2449436879781435,2.4637270983576,type_2
-0.5129860959506338,0.03573504936183358,-0.5936282550037448,1.303346753808966,4.479463439035833,1.2731313446344936,-1.7875054075459191,9.573999949389375,4.30620194882345,-0.5310922081396444,-1.609785526127613,3.2718359566889115,-2.4574151454777935,-0.903084831816408,4.029899883008359,5.861355071990576,-0.5145721711098623,-12.837430038023538,0.48541096144883156,3.0857395102990894,-1.0488099041232823,-1.339282746842377,0.19293385239160354,0.8960138590953386,0.09769303458061031,0.2170399618021429,3.6778898858636424,1.018407543559245,0.29117183506949873,-5.143513924046609,4.431646720871256,2.9583548457497195,-14.331066864624104,0.05394526312533987,1.5218602098655405,-6.2730765915717095,-1.6325803278250872,2.429916788239578,0.2505369877037487,3.005983972012733,3.1311936498723942,-9.036559252607738,-6.628100423021131,-7.619347429153554,1.4892950253716175,-0.0514051013058962,0.6708412542913623,5.828608420509058,5.8327686612043745,-4.367957766530784,type_0
4.406529538862173,4.170972424794687,0.20729872859527762,1.3435219466806996,-30.85316728139659,1.8016220778873053,3.6513656995672137,16.72952870718106,3.9135992931158885,-1.5347977526786356,1.1274132721690706,7.299393452299825,-2.1252620908624187,2.319122253603022,-13.772884581101044,-1.7045109692315397,-3.6088323082561393,-32.06907563369849,-0.5770802764670184,7.032386658714992,1.5180161883239505,0.03836053425785346,-2.355337644378709,2.4109892187466615,-0.49905678352253907,-1.857948678915746,8.467646928118867,-2.909114459748026,-0.34812584909141053,-2.678458797329774,-2.8752684381320357,8.728812091411982,-14.554334303250284,0.5697844217271563,5.490841391724171,-2.024668807937689,-5.684542258138047,1.7979453854915441,1.9736918903354426,-0.9419737468309988,2.8385755550918113,-1.2978527359166085,-27.112376151604032,0.9287148432910809,-2.4150312644448517,-0.5818609168460845,-0.8785073889273637,0.2950909606839047,-0.311436545867374,-4.465742726992703,type_0
